ET,Tr,Es,Ei,Esb,RF,GW,SM1,SM2,SM3
0.1009162010902616,0.006311166839586076,0.09448582496112475,2.1643937131443548e-7,0.00011899285017946657,0.0,5976.139404759572,0.28811027339356043,0.386,0.386
0.12898385360006107,0.008413842361337118,0.0,0.0011671232880536334,0.11940288795067032,0.0,5970.250521413038,0.28739372535121555,0.3851922590508693,0.38599961083885587
0.0,0.0,0.0,0.0,0.0,0.0,5964.3624680691,0.28667896375448715,0.38439190749253455,0.38599853930974537
0.0,0.0,0.0,0.0,0.0,0.0,5958.4752665333,0.28596597980318067,0.38359405600346597,0.38599640806560603
0.04484543701140136,0.0016611274766275383,0.0,7.712052443471478e-7,0.043183538329529474,0.0,5952.588947419119,0.285254768223374,0.38279773775564624,0.38599314452415856
0.07012900556548396,0.002848946371845115,0.0,0.0,0.06728005919363884,0.0,5946.703543064581,0.2845453248543533,0.38200322003678067,0.38598877474595056
0.08306508448748881,0.003571865196126638,0.0,1.4923052850161981e-6,0.07949172698607716,0.0,5940.819085239763,0.2838376455393388,0.3812107633948375,0.3859833251465945
0.010713949036896339,0.0004466652115531967,0.0,0.0,0.010267283825343141,0.0,5934.9356051386885,0.28313172785161134,0.38042256652914025,0.3859769857673927
0.03324154085722612,0.0015619734894459923,0.0,0.0,0.03167956736778013,0.0,5929.053129577207,0.28242756524883583,0.3796361802677844,0.38596956096640794
0.07103570265461998,0.003906973928251584,0.0,2.1938542857203824e-6,0.06712653487208267,0.0,5923.171689956147,0.2817251527472744,0.3788508948984496,0.38596099493910774
0.024446865715057445,0.0012280542307485918,0.0,7.388437484800996e-7,0.023218072640560375,0.0,5917.291319011127,0.28102448853550527,0.37806957737087377,0.38595153689607414
0.0,0.0,0.0,0.0,0.0,0.0,5911.412043724737,0.28032556752774856,0.37729138104628746,0.38594112431163174
0.06932156794233603,0.0032054544893409032,0.0,0.0,0.06611611345299513,0.0,5905.533892571445,0.27962838316197,0.3765137665716021,0.38592954384774736
0.12276753428603346,0.006357206686328736,0.0,2.1249695616744923e-6,0.11640820263014305,0.0,5899.656899021702,0.2789329311555934,0.3757367652743329,0.3859167994810793
0.1442758273659316,0.007244855875692527,0.0,2.7922559488592817e-6,0.13702817923429023,0.0,5893.781096491453,0.27823920833798765,0.37496166380078183,0.38590300664947286
0.2000361551806293,0.01063403794575463,0.0,4.171990484016844e-6,0.18939794524439066,0.0,5887.906515752329,0.27754720916834535,0.37418703628724853,0.3858880428151754
0.3084116054742029,0.01873012664204454,0.0,1.3771793685126676e-6,0.28968010165278985,0.0,5882.033190461651,0.27685692703839376,0.37341021816790393,0.3858716686881168
0.5971768843185079,0.045320089316936936,0.1144698842543293,3.369124865493232e-5,0.4373532194985867,0.0,5876.161159874488,0.2743002778111231,0.3726207663850885,0.38585292877897776
0.3576642229143578,0.027012849397492947,0.33065001918516407,1.3543317007900233e-6,0.0,0.0,5870.290485482429,0.2670220867233151,0.3718439601149235,0.38583411456272665
0.2134156219084835,0.013933543646646177,0.19483875674433165,7.34179879705614e-6,0.004635979718708624,0.0,5864.421175569844,0.26246120914171134,0.3710763735928347,0.38581498397242286
0.149863917092072,0.00763153807792406,0.14223237901414795,0.0,0.0,0.0,5858.553244088773,0.2589638051664709,0.37031437027483616,0.38579520422486646
0.12236499851171226,0.006716623254243078,0.11479602888265583,1.3344048757906158e-6,0.0008510119699375603,0.0,5852.686712765251,0.25602382689759984,0.36955498153538724,0.38577450469085006
0.18657726989496087,0.010938827770923854,0.17435951851879572,1.992273263525293e-6,0.0012769313319777648,0.0,5846.82160965354,0.2518998892027635,0.3687953580647231,0.3857526191040744
0.0,0.0,0.0,0.0,0.0,0.0,5840.957969033195,0.25129044935804873,0.3680439057054515,0.3857303561957511
0.13101199478636458,0.007402137378957803,0.12360985735056335,8.76632123960944e-14,5.675575564841191e-11,0.0,5835.095806434936,0.2481932785121726,0.36729060944867004,0.38570675022931145
0.4354223297406084,0.029253447941482588,0.40616689787834653,1.983920779270222e-6,0.0,0.0,5829.235159866164,0.23947837183320572,0.3665271915846786,0.38568101566863955
0.40517931451368866,0.03033279219556871,0.3748452191151674,1.3032029525663616e-6,0.0,0.0,5823.376085618763,0.23140276614761593,0.36576483385102315,0.38565425803967573
0.276634910879146,0.016777928990724108,0.2585607004631104,1.9943239552146795e-6,0.0012942871013562453,0.0,5817.518614337852,0.22565603824089095,0.3650117462365439,0.38562728128064333
0.5085905881657603,0.040303575292118476,0.4682719806171734,1.5032256468330757e-5,0.0,0.0,5811.662758034542,0.2159246425030637,0.364247431576237,0.385598065818228
0.29446695461068917,0.02212350752305204,0.2723394857063076,3.961381329531374e-6,0.0,0.0,5805.808575671727,0.2099923336790691,0.36349480344236035,0.3855688960524
0.40349616237114566,0.030275066177073057,0.3732171533426938,3.942851378827302e-6,0.0,0.0,5799.956073187464,0.20205702461618574,0.3627395031682967,0.38553833225817197
0.32100557774572375,0.01820272227382806,0.30066465275478993,3.2790926194028638e-6,0.002134923624486337,0.0,5794.10529000326,0.19554120339758804,0.3619925868526045,0.3855075029395483
0.2731518049708419,0.01502929208730996,0.25251589914314876,8.591259664095992e-6,0.005598022480719084,0.0,5788.256239369666,0.19000456318454695,0.36124920312733466,0.38547592621346055
0.32636958129494215,0.018660010502356786,0.303867912466021,5.902498034266203e-6,0.003835755828530094,0.0,5782.408945772605,0.1834546523341174,0.3605056578213821,0.3854432242743049
0.48090940605418464,0.032430977092730746,0.4157153120557553,5.047311835539693e-5,0.032712643787343204,0.0,5776.563442512903,0.17468408216331188,0.3597562740098908,0.3854088172822684
0.23329025076912702,0.013866990043914156,0.0,0.0009015523630667194,0.21852170836214616,0.0,5770.719776394698,0.1742496334032929,0.3590187121474285,0.3853745506321232
0.12688513643939547,0.00623020331152712,0.0,0.0030567506536334456,0.11759818247423491,0.0,5764.877951407574,0.17381626585639698,0.358287606669681,0.38533982115442494
0.6252847209365412,0.04509110229367331,0.0,7.967659301534747e-5,0.5801139420498526,0.0,5759.037985594158,0.2071517426723468,0.3575373877761195,0.38530193777082467
0.32993191325236276,0.02586492401002146,0.30272569931167387,0.001341289930667448,0.0,0.0,5753.199959521326,0.2177848763540177,0.35680292456153123,0.3852642548476308
0.1630592011767694,0.011383420629228442,0.0,0.0005595332076368741,0.1511162473399041,0.0,5747.363875903626,0.2172432326424344,0.35607958822056246,0.38522652751613773
0.39341629676326506,0.025088424106321658,0.0,0.0005994573304790739,0.36772841532646433,0.0,5741.529743189546,0.21670293295067095,0.3553509524218421,0.38518711080837803
0.1803500766634824,0.009401709304468025,0.0,1.3429116979275518e-6,0.17094702444731646,0.0,5735.697608061597,0.21616398054382718,0.35463309531485815,0.38514774360240855
0.3074321297041478,0.016382329931528803,0.2388627567772884,1.3517680108820994e-6,0.052185691227319704,0.0,5729.867476872939,0.21084911184889268,0.35391360339982175,0.3851070923045212
0.5087278116779334,0.0325036226323438,0.4732707789424437,4.714611660060928e-6,0.002948695491485809,0.0,5724.039386980384,0.2008592980593847,0.3531871088403524,0.38506460114829155
0.15879852453468926,0.009047097062880413,0.0,0.0002685169205597124,0.14948291055124913,0.0,5718.213388678531,0.20035975007710616,0.35247475617026713,0.38502265442832606
0.3577879734212943,0.020740120930821164,0.3190580958621593,1.0024271515103308e-6,0.01798875420116236,0.0,5712.389476958269,0.19348028059632644,0.35175821048816047,0.3849791418617957
0.2941715623124589,0.02273076617029385,0.27144007829362243,7.178485426226905e-7,0.0,0.0,5706.567695838882,0.1875790882860465,0.35104220909329165,0.384934648331173
0.4028735348537124,0.02835222467384545,0.3715289662001539,4.901132080918858e-6,0.002987442847632121,0.0,5700.748075802545,0.17968198724220258,0.35032487266562523,0.3848889510990483
