ET,Tr,Es,Ei,Esb,RF,GW,SM1,SM2,SM3
0.1009162010902616,0.006311166839586076,0.09448582496112475,2.1643937131443548e-7,0.00011899285017946657,0.0,195.2328825587212,0.1905551366967802,0.36626836009374614,0.386
0.12898385360006107,0.008413842361337118,0.0,0.0011671232880536334,0.11940288795067032,0.0,350.81875161201646,0.1900812161419264,0.34515509550768386,0.386
0.0,0.0,0.0,0.0,0.0,0.0,478.7326615280987,0.18960847529349056,0.32780451193166976,0.386
0.0,0.0,0.0,0.0,0.0,0.0,587.6218515811338,0.18913691017358963,0.31303937147474364,0.386
0.04484543701140136,0.001661127476627538,0.0,7.712052443471478e-7,0.043183538329529474,0.0,682.5520504199319,0.18866651754149735,0.3001705005872338,0.386
0.07012900556548396,0.0028489463718451152,0.0,0.0,0.06728005919363884,0.0,766.7679015364942,0.18819729451393732,0.28875678078606853,0.386
0.08306508448748881,0.0035718651961266384,0.0,1.4923052850161981e-6,0.07949172698607716,0.0,842.4845158462315,0.18772923824515586,0.27849718343856844,0.386
0.010713949036896337,0.00044666521155319657,0.0,0.0,0.010267283825343141,0.0,911.2720143762699,0.1872623467646384,0.2691789725192329,0.386
0.03324154085722612,0.0015619734894459923,0.0,0.0,0.03167956736778013,0.0,974.3228742915489,0.18679661616175566,0.26063950077811554,0.386
0.07103570265461998,0.003906973928251584,0.0,2.1938542857203824e-6,0.06712653487208267,0.0,1032.5365761207859,0.18633204316859042,0.25275632495498307,0.386
0.024446865715057445,0.0012280542307485918,0.0,7.388437484800996e-7,0.023218072640560375,0.0,1086.592544234533,0.18586862632471185,0.24543803894525926,0.386
0.0,0.0,0.0,0.0,0.0,0.0,1137.053689700361,0.1854063623835934,0.23860796515891103,0.386
0.06932156794233603,0.0032054544893409037,0.0,0.0,0.06611611345299513,0.0,1184.3871011196338,0.18494524708021462,0.23220183810409872,0.386
0.12276753428603346,0.006357206686328736,0.0,2.1249695616744923e-6,0.11640820263014305,0.0,1228.961669608914,0.18448527750001148,0.22616953694062497,0.386
0.1442758273659316,0.007244855875692526,0.0,2.7922559488592817e-6,0.13702817923429023,0.0,1271.0762341533184,0.1840264515100613,0.2204708966371155,0.386
0.2000361551806293,0.01063403794575463,0.0,4.171990484016844e-6,0.18939794524439066,0.0,1310.9986639543756,0.18356876536589603,0.21506906925459984,0.386
0.3084116054742029,0.018730126642044542,0.0,1.3771793685126676e-6,0.28968010165278985,0.0,1348.9653636093885,0.18311221446341938,0.2099310580268684,0.386
0.5938660649053276,0.04532008931693693,0.11115906484114897,3.369124865493232e-5,0.4373532194985867,0.0,1385.0682011035117,0.18085493458077562,0.2050408664082489,0.386
0.343444442878383,0.02701284939749294,0.3164302391491893,1.3543317007900233e-6,0.0,0.0,1418.947880403299,0.17409354510392083,0.20045540559027716,0.386
0.19804866349886702,0.013933543646646179,0.17947179833471516,7.34179879705614e-6,0.004635979718708624,0.0,1451.063092922997,0.1700711258584597,0.19611112987876467,0.386
0.13561894988989917,0.00763153807792406,0.12798741181197512,0.0,0.0,0.0,1481.6723496596617,0.16708840048769744,0.19197196863994345,0.386
0.10905619104885791,0.006716623254243078,0.10148722141980149,1.3344048757906158e-6,0.0008510119699375603,0.0,1510.957666190492,0.16464309747143002,0.18949103447300242,0.38538323993156376
0.16410712281829049,0.01093882777092385,0.15188937144212536,1.992273263525293e-6,0.0012769313319777648,0.0,1539.5930243600105,0.1611958319378945,0.18949920186146113,0.38377148110715487
0.0,0.0,0.0,0.0,0.0,0.0,1567.1655413616638,0.16081197731332025,0.1895089631791504,0.3822195517361593
0.11257645265252897,0.007402137378957803,0.10517431521672775,8.76632123960944e-14,5.675575564841191e-11,0.0,1593.7222864841578,0.15830854219672585,0.18951738151432626,0.3807247766768747
0.36952067974221187,0.029253447941482588,0.34026524787995,1.983920779270222e-6,0.0,0.0,1619.1946623710396,0.1511352187882868,0.1895216591614239,0.37929094770254873
0.3301153107806494,0.030332792195568708,0.2997812153821281,1.3032029525663616e-6,0.0,0.0,1643.6269745151212,0.14478060944807114,0.1895250692379489,0.3779156128612375
0.21614074900000008,0.016777928990724104,0.19806653858396453,1.9943239552146795e-6,0.0012942871013562453,0.0,1667.1199874884755,0.14045919954377972,0.1895303550179867,0.3765931739046969
0.3888082761666403,0.040303575292118476,0.3484896686180535,1.5032256468330757e-5,0.0,0.0,1689.759983662767,0.1333353417816002,0.18953089521066008,0.37531859301745096
0.21433119330497843,0.02212350752305204,0.19220372440059688,3.961381329531374e-6,0.0,0.0,1711.571203624864,0.12921115321275103,0.18953414210464345,0.37409072540439703
0.28553279181947244,0.030275066177073054,0.25525378279102057,3.942851378827302e-6,0.0,0.0,1732.648751131535,0.12383602012647824,0.18953546304428293,0.3729040712090202
0.21734152811190074,0.018202722273828055,0.19700060312096696,3.2790926194028638e-6,0.002134923624486337,0.0,1753.0088580949262,0.11958802025514326,0.1895385638395579,0.3717578566164799
0.1804130299624899,0.015029292087309961,0.15977712413479675,8.591259664095992e-6,0.005598022480719084,0.0,1772.7433039660687,0.1160950554414477,0.18954187795933045,0.37064686569353655
0.20915543678987186,0.018660010502356786,0.1866537679609507,5.902498034266203e-6,0.003835755828530094,0.0,1791.8923714300868,0.11207324476045612,0.1895441671079721,0.36956877776053776
0.31915638563789583,0.03243097709273075,0.2539622916394665,5.047311835539693e-5,0.032712643787343204,0.0,1810.482088720644,0.10671526524016692,0.18954340097068575,0.3685220280076296
0.23329025076912704,0.01386699004391416,0.0,0.0009015523630667194,0.21852170836214616,0.0,1828.5822451846461,0.10644985857817568,0.1895457681869312,0.36750298455965347
0.12688513643939547,0.006230203311527121,0.0,0.0030567506536334456,0.11759818247423491,0.0,1846.2476138516702,0.10618511244778985,0.1895496016176824,0.36650848146820686
0.6252847209365412,0.045091102293673295,0.0,7.967659301534747e-5,0.5801139420498526,0.0,1864.554492400316,0.13968879172337675,0.1895456614101285,0.36547743507218283
0.27850320876614976,0.02586492401002146,0.25129699482546086,0.001341289930667448,0.0,0.0,1882.7244190645788,0.15151828256854266,0.18954838505001834,0.3644542697503241
0.1630592011767694,0.011383420629228444,0.0,0.0005595332076368741,0.1511162473399041,0.0,1900.4304471441399,0.15114144684587372,0.18955501254499824,0.36345736599754613
0.39341629676326506,0.025088424106321658,0.0,0.0005994573304790739,0.36772841532646433,0.0,1917.7818646545045,0.15076554510762769,0.18955879662536387,0.36248024264044026
0.1803500766634824,0.009401709304468021,0.0,1.3429116979275518e-6,0.17094702444731646,0.0,1934.702395018317,0.15039058195613475,0.1895657316487925,0.3615275553129043
0.25863661630983864,0.016382329931528807,0.19006724338297923,1.3517680108820994e-6,0.052185691227319704,0.0,1951.1811777560924,0.14621520485645476,0.1895711766097521,0.3605996339230915
0.40159133906164474,0.0325036226323438,0.36613430632615507,4.714611660060928e-6,0.002948695491485809,0.0,1967.1796458561375,0.13852886781262555,0.1895728817794805,0.3596985126359242
0.15879852453468926,0.009047097062880415,0.0,0.0002685169205597124,0.14948291055124913,0.0,1982.782892355376,0.13818433849229175,0.18957880048533104,0.35881994944483775
0.2720041205079323,0.020740120930821164,0.23327424294879728,1.0024271515103308e-6,0.01798875420116236,0.0,1998.0009658003557,0.13317517916030305,0.18958220858870745,0.35796288927248204
