ET,Tr,Es,Ei,Esb,RF,GW,SM1,SM2,SM3
0.644480243433205,0.0759179948849638,0.568560064982397,2.18356584472622e-06,0,0,2662.72114733829,0.148559853338595,0.348136122637033,0.384731920651581
0.63088496381935,0.0840830228206644,0.546801940998686,0,0,0,2665.07254475431,0.137254334561036,0.347394476488884,0.384683531961366
0.592622605307216,0.0739007601881685,0.518721845119047,0,0,0,2667.28524391545,0.126538536681429,0.346659654711294,0.384634659163672
0.699123541103343,0.113433651474099,0.585689889629244,0,0,0,2669.4336884587,0.114510028208146,0.345905056675991,0.384584182135669
0.610318715344489,0.125372086018248,0.484832876610269,0.000113752715972666,0,0,2671.50772955847,0.105787893096638,0.34514544800624,0.384532675093915
0.116115258924749,0.0203634995242676,0.0953892253134273,0.000362534087053635,0,0,2673.41484492104,0.107573698668315,0.344443519492196,0.38448277701811
0.438154203110678,0.0707579819117899,0.367297542442936,9.86787559514451e-05,0,0,2675.32489495389,0.101022154179789,0.343717058027685,0.384431005841229
0.449049482759015,0.0774209504876311,0.371615536489724,1.29957816604742e-05,0,0,2677.1741225818,0.0934748303473634,0.342988758302503,0.384378363102915
0.0894583685997382,0.00288385212389703,0,0.0131256911699767,0.0734488253058644,0,2678.8955671286,0.093242354057303,0.342301633127397,0.384326735155827
0.417391543886829,0.034086930756287,0,0.00021022189301305,0.383094391237529,0,2680.63387435508,0.0930104556442182,0.341600038837806,0.384273650671836
0.735387092077051,0.0837251470157404,0,0,0.65166194506131,0,2683.29866470585,0.206833307818815,0.340874326368637,0.384217302679918
0.490581939298815,0.0553918181265742,0.43515481117876,3.53099934804287e-05,0,0,2685.75238758727,0.197951200069274,0.340175597404675,0.384161083826269
0.951995412407203,0.124006037461462,0.827976429916271,1.2945029470135e-05,0,0,2688.12163778002,0.181019477640357,0.339442108274765,0.38410265749956
0.504588211300312,0.0504761658321485,0.454111088421781,9.57046382711554e-07,0,0,2690.23345181186,0.171495728626659,0.338748166103943,0.384045500300962
0.653815859496698,0.0679453254227402,0.584048840970037,4.0965322610316e-06,0.00181759657165952,0,2692.24721296979,0.159388226790317,0.338046367267804,0.383987346538129
0.694071548416774,0.0635285596745809,0,0.00435358328779122,0.626189405454402,0,2694.21681451556,0.158991815772006,0.337348015333823,0.383928606241587
0.224244749876316,0.0181868795958759,0,0.000204317179985648,0.205853553100455,0,2696.07433572783,0.158596394266796,0.336675504502244,0.383870366763724
0.566485980896865,0.0474657557281672,0,0,0.519020225168698,0,2697.94844710084,0.158201953880275,0.335989699885336,0.383810697602242
0.814056071410799,0.104261737893672,0.105333772770131,0,0.604460560746996,0,2699.87172020358,0.155701814561869,0.335276347986717,0.383748863187335
1.04625695569422,0.221232141969367,0.825020324823428,4.48890142544537e-06,0,0,2701.84627379041,0.138848385000159,0.334504146963915,0.38368337340457
0.807014226539531,0.17508988341209,0.631924318455841,2.46716006027028e-08,0,0,2703.64282659714,0.125864750752501,0.333757003086025,0.383618481627586
0.541972498201891,0.124976246956635,0.416993896488707,2.35475654856354e-06,0,0,2705.29397273728,0.117228836986134,0.333037128166476,0.38355428433191
0,0,0,0,0,0,2707.22589986215,0.200666069959833,0.332383432963373,0.383491782485365
0.796205383223823,0.124575092343915,0.671626477423736,3.81345617193045e-06,0,0,2709.25772109303,0.186760255743266,0.331674509075236,0.383425339931825
1.05077295704593,0.184570008976794,0.866201599570356,1.34849877696897e-06,0,0,2711.23479828793,0.168980508081306,0.33093570125374,0.38335677347462
1.05072031260527,0.19477686967621,0.85591379784964,2.96450794192715e-05,0,0,2713.0852282988,0.151628514581095,0.33019250388227,0.383287432796618
0.654009060637768,0.147166560101506,0.506833902286747,8.59824951504608e-06,0,0,2714.77061930915,0.141166999077117,0.32947466778886,0.383218859716051
